run,iteration,best_fitness
20,19,724.837514
20,20,772.738276
20,21,772.738276
20,22,772.738276
20,23,772.738276
20,24,772.738276
20,25,815.343723
20,26,815.343723
20,27,815.343723
20,28,815.343723
20,29,815.343723
20,30,815.343723
20,31,815.343723
20,32,815.343723
20,33,815.343723
20,34,815.343723
20,35,815.343723
20,36,815.343723
20,37,815.343723
20,38,815.343723
20,39,815.343723
20,40,815.343723
20,41,815.343723
20,42,815.343723
20,43,815.343723
20,44,815.343723
20,45,815.343723
20,46,815.343723
20,47,815.343723
20,48,815.343723
20,49,815.343723
20,50,815.343723
20,51,815.343723
20,52,815.343723
20,53,815.343723
20,54,815.343723
20,55,815.343723
20,56,815.343723
20,57,815.343723
20,58,815.343723
20,59,815.343723
20,60,815.343723
20,61,815.343723
20,62,815.343723
20,63,815.343723
20,64,815.343723
20,65,815.343723
20,66,815.343723
20,67,815.343723
20,68,815.343723
20,69,815.343723
20,70,815.343723
20,71,815.343723
20,72,815.343723
20,73,815.343723
20,74,815.343723
20,75,815.343723
20,76,815.343723
20,77,815.343723
20,78,815.343723
20,79,815.343723
20,80,815.343723
20,81,815.343723
20,82,826.968979
20,83,826.968979
20,84,826.968979
20,85,826.968979
20,86,826.968979
20,87,826.968979
20,88,826.968979
20,89,826.968979
20,90,826.968979
20,91,826.968979
20,92,826.968979
20,93,826.968979
20,94,826.968979
20,95,826.968979
20,96,826.968979
20,97,826.968979
20,98,826.968979
20,99,826.968979
21,0,627.983476
21,1,627.983476
21,2,627.983476
21,3,627.983476
21,4,648.237446
21,5,651.425408
21,6,664.621921
21,7,680.725859
21,8,721.684698
21,9,721.684698
21,10,721.684698
21,11,721.684698
21,12,721.684698
21,13,767.944562
21,14,767.944562
21,15,767.944562
21,16,767.944562
21,17,767.944562
21,18,786.057483
21,19,786.057483
21,20,786.057483
21,21,786.057483
21,22,786.057483
21,23,786.057483
21,24,786.057483
21,25,786.057483
21,26,786.057483
21,27,786.057483
21,28,786.057483
21,29,786.057483
21,30,786.057483
21,31,786.057483
21,32,786.057483
21,33,786.057483
21,34,786.057483
21,35,786.057483
21,36,786.057483
21,37,786.057483
21,38,786.057483
21,39,786.057483
21,40,786.057483
21,41,786.057483
21,42,786.057483
21,43,786.057483
21,44,786.057483
21,45,786.057483
21,46,786.057483
21,47,786.057483
21,48,786.057483
21,49,786.057483
21,50,786.057483
21,51,786.057483
21,52,786.057483
21,53,786.057483
21,54,786.057483
21,55,786.057483
21,56,786.057483
21,57,786.057483
21,58,786.057483
21,59,786.057483
21,60,786.057483
21,61,786.057483
21,62,786.057483
21,63,786.057483
21,64,786.057483
21,65,786.057483
21,66,786.057483
21,67,786.057483
21,68,786.057483
21,69,786.057483
21,70,786.057483
21,71,786.057483
21,72,786.057483
21,73,786.057483
21,74,786.057483
21,75,786.057483
21,76,786.057483
21,77,786.057483
21,78,786.057483
21,79,786.057483
21,80,786.057483
21,81,786.057483
21,82,786.057483
21,83,786.057483
21,84,789.211052
21,85,789.211052
21,86,789.211052
21,87,789.211052
21,88,789.211052
21,89,789.211052
21,90,789.211052
21,91,789.211052
21,92,789.211052
21,93,789.211052
21,94,789.211052
21,95,794.646467
21,96,794.646467
21,97,794.646467
21,98,794.646467
21,99,794.646467
22,0,516.917103
22,1,627.005542
22,2,656.072044
22,3,677.862782
22,4,680.258719
22,5,680.258719
22,6,754.318151
22,7,754.318151
22,8,754.318151
22,9,755.150416
22,10,755.150416
22,11,755.150416
22,12,755.150416
22,13,755.150416
22,14,755.150416
22,15,764.409405
22,16,764.409405
22,17,767.046560
22,18,767.046560
22,19,767.046560
22,20,767.046560
22,21,767.046560
22,22,767.046560
22,23,767.046560
22,24,767.046560
22,25,767.046560
22,26,767.046560
22,27,767.046560
22,28,767.046560
22,29,767.046560
22,30,767.046560
22,31,767.046560
22,32,767.046560
22,33,767.046560
22,34,767.046560
22,35,767.046560
22,36,767.046560
22,37,767.046560
22,38,767.046560
22,39,767.046560
22,40,767.347674
22,41,767.347674
22,42,775.346443
22,43,775.346443
22,44,775.346443
22,45,775.346443
22,46,775.838293
22,47,775.838293
22,48,775.838293
22,49,775.838293
22,50,775.838293
22,51,775.838293
22,52,777.863056
22,53,777.863056
22,54,791.297628
22,55,791.297628
22,56,797.465930
22,57,797.465930
22,58,797.465930
22,59,797.465930
22,60,820.710122
22,61,820.710122
22,62,820.710122
22,63,820.710122
22,64,820.710122
22,65,820.710122
22,66,820.710122
22,67,820.710122
22,68,820.710122
22,69,820.710122
22,70,820.710122
22,71,820.710122
22,72,820.710122
22,73,820.710122
22,74,820.710122
22,75,820.710122
22,76,820.710122
22,77,820.710122
22,78,820.710122
22,79,820.710122
22,80,820.710122
22,81,820.710122
22,82,820.710122
22,83,820.710122
22,84,820.710122
22,85,820.710122
22,86,820.710122
22,87,820.710122
22,88,820.710122
22,89,820.710122
22,90,820.710122
22,91,820.710122
22,92,820.710122
22,93,820.710122
22,94,820.710122
22,95,820.710122
22,96,820.710122
22,97,820.710122
22,98,820.710122
22,99,820.710122
23,0,571.374369
23,1,571.374369
23,2,652.678005
23,3,672.394762
23,4,672.394762
23,5,706.701869
23,6,736.895923
23,7,736.895923
23,8,736.895923
23,9,738.117575
23,10,738.117575
23,11,738.117575
23,12,738.117575
23,13,744.497865
23,14,744.497865
23,15,751.434164
23,16,751.434164
23,17,751.434164
23,18,752.435401
23,19,752.435401
23,20,778.049632
23,21,778.049632
23,22,778.049632
23,23,778.049632
23,24,778.049632
23,25,778.049632
23,26,778.049632
23,27,801.533093
23,28,801.533093
23,29,801.533093
23,30,801.533093
23,31,801.533093
23,32,801.533093
23,33,801.533093
23,34,801.533093
23,35,801.533093
23,36,801.533093
23,37,801.533093
23,38,801.533093
23,39,819.216863
23,40,819.216863
23,41,819.216863
23,42,819.216863
23,43,819.216863
23,44,819.216863
23,45,819.216863
23,46,819.216863
23,47,819.216863
23,48,819.216863
23,49,819.216863
23,50,819.216863
23,51,819.216863
23,52,819.216863
23,53,819.216863
23,54,819.216863
23,55,819.216863
23,56,819.216863
23,57,819.216863
23,58,819.216863
23,59,819.216863
23,60,819.216863
23,61,819.216863
23,62,819.216863
23,63,819.216863
23,64,819.216863
23,65,819.216863
23,66,819.216863
23,67,819.216863
23,68,819.216863
23,69,819.216863
23,70,819.216863
23,71,819.216863
23,72,819.216863
23,73,819.216863
23,74,819.216863
23,75,819.216863
23,76,819.216863
23,77,819.216863
23,78,819.216863
23,79,819.216863
23,80,819.216863
23,81,819.216863
23,82,819.216863
23,83,819.216863
23,84,819.216863
23,85,819.216863
23,86,819.216863
23,87,819.216863
23,88,819.216863
23,89,819.216863
23,90,819.216863
23,91,819.216863
23,92,819.216863
23,93,819.216863
23,94,819.216863
23,95,819.216863
23,96,819.216863
23,97,819.216863
23,98,819.216863
23,99,819.216863
24,0,628.521164
24,1,628.521164
24,2,628.521164
24,3,655.171511
24,4,689.047022
24,5,693.951137
24,6,702.642642
24,7,702.642642
24,8,704.893261
24,9,720.773695
24,10,720.773695
24,11,720.773695
24,12,737.710333
24,13,737.710333
24,14,737.710333
24,15,737.710333
24,16,741.484453
24,17,741.911921
24,18,741.911921
24,19,767.002161
24,20,767.002161
24,21,767.002161
24,22,781.836272
24,23,781.836272
24,24,781.836272
24,25,781.836272
24,26,781.836272
24,27,781.836272
24,28,781.836272
24,29,781.836272
24,30,781.836272
24,31,781.836272
24,32,781.836272
24,33,781.836272
24,34,781.836272
24,35,781.836272
24,36,781.836272
24,37,781.836272
24,38,781.836272
24,39,781.836272
24,40,781.836272
24,41,781.836272
24,42,781.836272
24,43,781.836272
24,44,781.836272
24,45,781.836272
24,46,781.836272
24,47,781.836272
24,48,781.836272
24,49,781.836272
24,50,781.836272
24,51,781.836272
24,52,781.836272
24,53,781.836272
24,54,781.836272
24,55,781.836272
24,56,781.836272
24,57,781.836272
24,58,781.836272
24,59,781.836272
24,60,781.836272
24,61,781.836272
24,62,781.836272
24,63,781.836272
24,64,781.836272
24,65,781.836272
24,66,781.836272
24,67,781.836272
24,68,781.836272
24,69,781.836272
24,70,781.836272
24,71,781.836272
24,72,781.836272
24,73,781.836272
24,74,781.836272
24,75,781.836272
24,76,781.836272
24,77,781.836272
24,78,781.836272
24,79,781.836272
24,80,784.837988
24,81,784.837988
24,82,784.837988
24,83,784.837988
24,84,784.837988
24,85,784.837988
24,86,784.837988
24,87,784.837988
24,88,784.837988
24,89,784.837988
24,90,784.837988
24,91,784.837988
24,92,784.837988
24,93,784.837988
24,94,784.837988
24,95,784.837988
24,96,784.837988
24,97,784.837988
24,98,784.837988
24,99,797.726212
25,0,441.505769
25,1,458.226249
25,2,536.553458
25,3,537.525851
25,4,583.327999
25,5,583.327999
25,6,672.096030
25,7,672.096030
25,8,744.826280
25,9,761.052642
25,10,761.052642
25,11,761.052642
25,12,761.052642
25,13,790.298691
25,14,790.298691
25,15,790.298691
25,16,794.446356
25,17,794.446356
25,18,794.446356
25,19,794.446356
25,20,794.446356
25,21,794.446356
25,22,794.446356
25,23,794.446356
25,24,794.446356
25,25,794.446356
25,26,796.164450
25,27,796.164450
25,28,796.164450
25,29,796.164450
25,30,796.164450
25,31,796.164450
25,32,796.164450
25,33,796.164450
25,34,796.164450
25,35,796.164450
25,36,796.164450
25,37,796.164450
25,38,796.164450
25,39,796.164450
25,40,796.164450
25,41,796.164450
25,42,796.164450
25,43,796.164450
25,44,796.164450
25,45,796.164450
25,46,796.164450
25,47,796.164450
25,48,796.164450
25,49,796.164450
25,50,796.164450
25,51,796.164450
25,52,796.164450
25,53,796.164450
25,54,796.164450
25,55,796.164450
25,56,796.164450
25,57,796.164450
25,58,796.164450
25,59,796.164450
25,60,796.164450
25,61,796.164450
25,62,796.164450
25,63,796.164450
25,64,796.164450
25,65,796.164450
25,66,796.164450
25,67,796.164450
25,68,796.164450
25,69,796.164450
25,70,796.164450
25,71,796.164450
25,72,796.164450
25,73,796.164450
25,74,796.164450
25,75,796.164450
25,76,796.164450
25,77,796.164450
25,78,796.164450
25,79,796.164450
25,80,796.164450
25,81,796.164450
25,82,796.164450
25,83,796.164450
25,84,796.164450
25,85,796.164450
25,86,796.164450
25,87,796.164450
25,88,796.164450
25,89,796.164450
25,90,796.164450
25,91,796.164450
25,92,796.164450
25,93,796.164450
25,94,796.164450
25,95,796.164450
25,96,796.164450
25,97,796.164450
25,98,796.164450
25,99,796.164450
26,0,492.657161
26,1,492.657161
26,2,544.183818
26,3,594.280554
26,4,648.558185
26,5,701.974515
26,6,701.974515
26,7,701.974515
26,8,707.039838
26,9,725.030004
26,10,728.393935
26,11,728.393935
26,12,745.535275
26,13,745.535275
26,14,745.535275
26,15,745.535275
26,16,745.535275
26,17,763.426809
26,18,779.583243
26,19,779.583243
26,20,779.583243
26,21,779.583243
26,22,779.583243
26,23,779.583243
26,24,779.583243
26,25,779.583243
26,26,779.583243
26,27,779.583243
26,28,779.583243
26,29,779.583243
26,30,779.583243
26,31,779.583243
26,32,779.583243
26,33,779.583243
26,34,779.583243
26,35,779.583243
26,36,779.583243
26,37,779.583243
26,38,779.583243
26,39,779.583243
26,40,779.583243
26,41,779.583243
26,42,785.365203
26,43,785.365203
26,44,787.957268
26,45,787.957268
26,46,795.797689
26,47,795.797689
26,48,795.797689
26,49,795.797689
26,50,795.797689
26,51,795.797689
26,52,795.797689
26,53,795.797689
26,54,795.797689
26,55,795.797689
26,56,799.967254
26,57,799.967254
26,58,799.967254
26,59,799.967254
26,60,799.967254
26,61,799.967254
26,62,799.967254
26,63,799.967254
26,64,799.967254
26,65,799.967254
26,66,799.967254
26,67,799.967254
26,68,799.967254
26,69,799.967254
26,70,799.967254
26,71,824.741319
26,72,824.741319
26,73,824.741319
26,74,824.741319
26,75,824.741319
26,76,824.741319
26,77,824.741319
26,78,824.741319
26,79,824.741319
26,80,824.741319
26,81,824.741319
26,82,824.741319
26,83,824.741319
26,84,824.741319
26,85,824.741319
26,86,824.741319
26,87,824.741319
26,88,824.741319
26,89,824.741319
26,90,824.741319
26,91,824.741319
26,92,824.741319
26,93,824.741319
26,94,824.741319
26,95,824.741319
26,96,824.741319
26,97,824.741319
26,98,824.741319
26,99,824.741319
27,0,588.765157
27,1,610.856206
27,2,619.243496
27,3,629.334538
27,4,661.862720
27,5,700.211090
27,6,708.579380
27,7,708.579380
27,8,714.751788
27,9,742.334689
27,10,742.334689
27,11,748.939094
27,12,748.939094
27,13,748.939094
27,14,748.939094
27,15,808.006965
27,16,808.006965
27,17,808.006965
27,18,808.006965
27,19,808.006965
27,20,808.006965
27,21,808.006965
27,22,808.006965
27,23,808.006965
27,24,808.006965
27,25,808.006965
27,26,808.006965
27,27,808.006965
27,28,808.006965
27,29,808.006965
27,30,808.006965
27,31,808.006965
27,32,808.006965
27,33,808.006965
27,34,808.006965
27,35,808.006965
27,36,808.006965
27,37,808.006965
27,38,808.006965
27,39,808.006965
27,40,808.006965
27,41,808.006965
27,42,808.006965
27,43,808.006965
27,44,808.006965
27,45,808.006965
27,46,808.006965
27,47,808.006965
27,48,808.006965
27,49,808.006965
27,50,808.006965
27,51,808.006965
27,52,808.006965
27,53,808.006965
27,54,808.006965
27,55,808.006965
27,56,808.006965
27,57,808.006965
27,58,808.006965
27,59,808.006965
27,60,808.006965
27,61,808.006965
27,62,808.006965
27,63,808.006965
27,64,808.006965
27,65,808.006965
27,66,808.006965
27,67,808.006965
27,68,808.006965
27,69,808.006965
27,70,808.006965
27,71,808.006965
27,72,808.006965
27,73,808.006965
27,74,825.903654
27,75,825.903654
27,76,825.903654
27,77,825.903654
27,78,825.903654
27,79,825.903654
27,80,825.903654
27,81,825.903654
27,82,825.903654
27,83,825.903654
27,84,825.903654
27,85,825.903654
27,86,825.903654
27,87,825.903654
27,88,825.903654
27,89,825.903654
27,90,825.903654
27,91,825.903654
27,92,825.903654
27,93,825.903654
27,94,825.903654
27,95,825.903654
27,96,825.903654
27,97,825.903654
27,98,825.903654
27,99,825.903654
28,0,498.896585
28,1,581.715823
28,2,583.636540
28,3,670.432533
28,4,670.432533
28,5,670.432533
28,6,731.883404
28,7,731.883404
28,8,731.883404
28,9,731.883404
28,10,731.883404
28,11,731.883404
28,12,731.883404
28,13,731.883404
28,14,731.883404
28,15,742.606637
28,16,742.606637
28,17,742.606637
28,18,742.606637
28,19,742.606637
28,20,742.606637
28,21,742.606637
28,22,744.473245
28,23,744.473245
28,24,744.473245
28,25,744.473245
28,26,744.473245
28,27,744.473245
28,28,744.473245
28,29,744.473245
28,30,744.473245
28,31,744.473245
28,32,744.473245
28,33,744.473245
28,34,744.473245
28,35,744.473245
28,36,744.473245
28,37,744.473245
28,38,744.473245
28,39,744.473245
28,40,744.473245
28,41,744.473245
28,42,744.473245
28,43,744.473245
28,44,744.473245
28,45,744.473245
28,46,744.473245
28,47,745.369302
28,48,745.369302
28,49,745.369302
28,50,745.966439
28,51,745.966439
28,52,745.966439
28,53,745.966439
28,54,745.966439
28,55,745.966439
28,56,745.966439
28,57,761.045657
28,58,761.045657
28,59,761.045657
28,60,761.045657
28,61,774.721119
28,62,774.721119
28,63,774.721119
28,64,774.721119
28,65,786.735732
28,66,786.735732
28,67,786.735732
28,68,786.735732
28,69,786.735732
28,70,786.735732
28,71,786.735732
28,72,786.735732
28,73,786.735732
28,74,786.735732
28,75,786.735732
28,76,786.735732
28,77,786.735732
28,78,786.735732
28,79,786.735732
28,80,786.735732
28,81,786.735732
28,82,786.735732
28,83,786.735732
28,84,786.735732
28,85,786.735732
28,86,786.735732
28,87,786.735732
28,88,786.735732
28,89,786.735732
28,90,786.735732
28,91,786.735732
28,92,786.735732
28,93,786.735732
28,94,786.735732
28,95,786.735732
28,96,786.735732
28,97,786.735732
28,98,786.735732
28,99,786.735732
29,0,416.929883
29,1,498.922854
29,2,521.347174
29,3,603.596203
29,4,603.596203
29,5,603.596203
29,6,603.596203
29,7,603.596203
29,8,617.356047
29,9,617.356047
29,10,617.356047
29,11,617.356047
29,12,634.358871
29,13,637.276982
29,14,652.347221
29,15,694.787903
29,16,701.454873
29,17,701.454873
29,18,721.563300
29,19,721.563300
29,20,721.563300
29,21,751.982208
29,22,751.982208
29,23,751.982208
29,24,762.829390
29,25,786.610085
29,26,786.610085
29,27,794.127886
29,28,794.127886
29,29,794.127886
29,30,794.127886
29,31,794.127886
29,32,794.127886
29,33,794.127886
29,34,794.127886
29,35,794.127886
29,36,794.127886
29,37,794.127886
29,38,794.127886
29,39,794.127886
29,40,794.127886
29,41,794.127886
29,42,794.127886
29,43,794.127886
29,44,794.127886
29,45,794.127886
29,46,794.127886
29,47,794.127886
29,48,794.127886
29,49,794.127886
29,50,794.127886
29,51,794.127886
29,52,794.127886
29,53,794.127886
29,54,794.127886
29,55,794.127886
29,56,794.127886
29,57,794.127886
29,58,794.127886
29,59,794.127886
29,60,794.127886
29,61,794.127886
29,62,794.127886
29,63,794.127886
29,64,794.127886
29,65,794.127886
29,66,794.127886
29,67,794.127886
29,68,794.127886
29,69,794.127886
29,70,794.127886
29,71,794.127886
29,72,794.127886
29,73,794.127886
29,74,794.127886
29,75,794.127886
29,76,794.127886
29,77,794.127886
29,78,794.127886
29,79,794.127886
29,80,794.127886
29,81,794.127886
29,82,794.127886
29,83,794.127886
29,84,794.127886
29,85,794.127886
29,86,794.127886
29,87,794.127886
29,88,794.127886
29,89,794.127886
29,90,794.127886
29,91,794.127886
29,92,794.127886
29,93,794.127886
29,94,794.127886
29,95,794.127886
29,96,794.127886
29,97,794.127886
29,98,795.770855
29,99,801.532759
